,customer_id,final_cluster
5578,5452,Fake Vegetarians
5579,21902,Misers
5580,37170,Misers
5581,42018,Settled Techies
5582,7693,Misers
5583,46628,Petters
5584,35370,Misers
5585,36049,Misers
5586,10720,Gamer Parents
5587,7111,Misers
5588,29989,Misers
5589,14235,Petters
5590,38195,Petters
5591,39197,Misers
5592,7901,Karens
5593,14228,Karens
5594,41081,Balanced Parents
5595,16624,Misers
5596,9596,Settled Techies
5597,12285,Petters
5598,4655,Karens
5599,7933,Gamer Parents
5600,37406,Settled Techies
5601,42787,Misers
5602,42988,Settled Techies
5603,26094,Karens
5604,47603,Millenials
5605,30514,Settled Techies
5606,5168,Fake Vegetarians
5607,25574,Settled Techies
5608,17663,Balanced Parents
5609,33295,Karens
5610,49243,Local Folks
5611,19497,Karens
5612,28829,Settled Techies
5613,43152,Settled Techies
5614,46566,Petters
5615,12206,Balanced Parents
5616,35293,Misers
5617,28038,Settled Techies
5618,14811,Settled Techies
5619,47533,Fake Vegetarians
5620,49516,Petters
5621,23410,Local Folks
5622,23299,Karens
5623,2249,Petters
5624,34568,Local Folks
5625,16003,Misers
5626,38238,Settled Techies
5627,46937,Gamer Parents
5628,40196,Fake Vegetarians
5629,35604,Fake Vegetarians
5630,35908,Gamer Parents
5631,22609,Misers
5632,37453,Millenials
5633,15258,Balanced Parents
5634,27296,Settled Techies
5635,24451,Gamer Parents
5636,14619,Local Folks
5637,3972,Fake Vegetarians
5638,10168,Youngsters
5639,25327,Settled Techies
5640,7538,Settled Techies
5641,1723,Fake Vegetarians
5642,38755,Karens
5643,39606,Local Folks
5644,19367,Misers
5645,37595,Misers
5646,14803,Karens
5647,27154,Settled Techies
5648,7204,Youngsters
5649,3306,Youngsters
5650,30926,Karens
5651,41658,Misers
5652,40973,Petters
5653,47515,Millenials
5654,6635,Petters
5655,39071,Gamer Parents
5656,28535,Millenials
5657,46077,Fake Vegetarians
5658,1978,Misers
5659,37873,Karens
5660,28215,Fake Vegetarians
5661,22841,Fake Vegetarians
5662,42327,Fake Vegetarians
5663,20820,Petters
5664,4098,Karens
5665,12431,Karens
5666,28591,Local Folks
5667,33061,Youngsters
5668,6803,Karens
5669,42454,Misers
5670,10673,Settled Techies
5671,42527,Gamer Parents
5672,4363,Millenials
5673,48871,Local Folks
5674,32047,Misers
5675,45057,Millenials
5676,16225,Fake Vegetarians
5677,23312,Misers
5678,24511,Millenials
5679,25959,Balanced Parents
5680,27496,Fake Vegetarians
5681,17109,Settled Techies
5682,47671,Gamer Parents
5683,31795,Fake Vegetarians
5684,14360,Balanced Parents
5685,27825,Misers
5686,34363,Balanced Parents
5687,40895,Stingy Pescatarians
5688,23377,Millenials
5689,45167,Millenials
5690,6525,Local Folks
5691,16048,Gamer Parents
5692,31747,Settled Techies
5693,38775,Karens
5694,49550,Petters
5695,20847,Settled Techies
5696,47898,Fake Vegetarians
5697,29254,Settled Techies
5698,1524,Settled Techies
5699,20968,Misers
5700,42187,Petters
5701,7580,Local Folks
5702,39333,Misers
5703,2175,Misers
5704,3811,Fake Vegetarians
5705,15816,Karens
5706,8706,Millenials
5707,40025,Fake Vegetarians
5708,31055,Gamer Parents
5709,8846,Petters
5710,30639,Petters
5711,13499,Gamer Parents
5712,30321,Petters
5713,2336,Gamer Parents
5714,45392,Karens
5715,48511,Millenials
5716,23078,Misers
5717,21637,Balanced Parents
5718,38908,Fake Vegetarians
5719,12210,Misers
5720,5822,Local Folks
5721,6442,Fake Vegetarians
5722,27159,Petters
5723,8816,Millenials
5724,40276,Misers
5725,5271,Petters
5726,36657,Local Folks
5727,31311,Gamer Parents
5728,43988,Karens
5729,23473,Petters
5730,11396,Fake Vegetarians
5731,32752,Balanced Parents
5732,21091,Karens
5733,6253,Youngsters
5734,32211,Misers
5735,24150,Fake Vegetarians
5736,3158,Fake Vegetarians
5737,16215,Settled Techies
5738,22351,Karens
5739,11639,Karens
5740,41357,Balanced Parents
5741,49372,Gamer Parents
5742,47191,Youngsters
5743,8865,Millenials
5744,25716,Karens
5745,21135,Karens
5746,33045,Gamer Parents
5747,47138,Local Folks
5748,21005,Misers
5749,25480,Gamer Parents
5750,30905,Fake Vegetarians
5751,21820,Local Folks
5752,27103,Gamer Parents
5753,1542,Fake Vegetarians
5754,19573,Misers
5755,25611,Fake Vegetarians
5756,37884,Local Folks
5757,12533,Millenials
5758,5521,Fake Vegetarians
5759,13589,Petters
5760,45796,Stingy Pescatarians
5761,17011,Petters
5762,29313,Karens
5763,22789,Settled Techies
5764,7554,Petters
5765,46668,Local Folks
5766,35245,Settled Techies
5767,12424,Gamer Parents
5768,29919,Fake Vegetarians
5769,551,Misers
5770,34234,Misers
5771,41223,Settled Techies
5772,44688,Misers
5773,31335,Misers
5774,22531,Balanced Parents
5775,47801,Petters
5776,14594,Karens
5777,12985,Gamer Parents
5778,8082,Gamer Parents
5779,11416,Petters
5780,21614,Settled Techies
5781,37360,Local Folks
5782,3013,Fake Vegetarians
5783,26099,Karens
5784,25800,Misers
5785,42196,Petters
5786,13437,Youngsters
5787,13207,Millenials
5788,22228,Balanced Parents
5789,7979,Balanced Parents
5790,21663,Fake Vegetarians
5791,33667,Gamer Parents
5792,17657,Misers
5793,43075,Misers
5794,19461,Misers
5795,34516,Balanced Parents
5796,26561,Gamer Parents
5797,45682,Local Folks
5798,2638,Fake Vegetarians
5799,2767,Balanced Parents
5800,7036,Karens
5801,38744,Balanced Parents
5802,44999,Settled Techies
5803,20104,Millenials
5804,34707,Gamer Parents
5805,43056,Petters
5806,24484,Karens
5807,35995,Fake Vegetarians
5808,9685,Misers
5809,25440,Petters
5810,2833,Fake Vegetarians
5811,44181,Karens
5812,48703,Local Folks
5813,48087,Settled Techies
5814,44116,Youngsters
5815,44546,Fake Vegetarians
5816,19112,Gamer Parents
5817,49985,Petters
5818,35130,Gamer Parents
5819,22804,Local Folks
5820,4487,Local Folks
5821,9352,Fake Vegetarians
5822,17512,Fake Vegetarians
5823,38241,Local Folks
5824,48675,Misers
5825,7030,Settled Techies
5826,26173,Gamer Parents
5827,7887,Fake Vegetarians
5828,14703,Petters
5829,39230,Karens
5830,48405,Misers
5831,18835,Petters
5832,11202,Balanced Parents
5833,5403,Gamer Parents
5834,37067,Gamer Parents
5835,41001,Fake Vegetarians
5836,13538,Petters
5837,28322,Misers
5838,23992,Fake Vegetarians
5839,33876,Fake Vegetarians
5840,22550,Millenials
5841,11958,Local Folks
5842,31555,Misers
5843,45833,Millenials
5844,16446,Millenials
5845,48628,Karens
5846,24857,Fake Vegetarians
5847,45274,Fake Vegetarians
5848,17400,Karens
5849,13837,Youngsters
5850,42835,Gamer Parents
5851,40682,Gamer Parents
5852,48722,Misers
5853,36132,Millenials
5854,15604,Petters
5855,29612,Settled Techies
5856,40795,Fake Vegetarians
5857,20985,Local Folks
5858,34830,Local Folks
5859,37234,Settled Techies
5860,31001,Millenials
5861,21852,Karens
5862,20143,Millenials
5863,46029,Gamer Parents
5864,37518,Misers
5865,35729,Fake Vegetarians
5866,32567,Settled Techies
5867,30470,Petters
5868,14085,Gamer Parents
5869,12857,Petters
5870,32750,Fake Vegetarians
5871,18248,Settled Techies
5872,16161,Petters
5873,7040,Settled Techies
5874,36274,Misers
5875,31361,Settled Techies
5876,44487,Karens
5877,11671,Youngsters
5878,34169,Misers
5879,1942,Settled Techies
5880,27514,Local Folks
5881,15636,Balanced Parents
5882,30670,Misers
5883,40560,Settled Techies
5884,9273,Misers
5885,18807,Fake Vegetarians
5886,32422,Settled Techies
5887,3770,Karens
5888,2919,Misers
5889,16908,Millenials
5890,31607,Settled Techies
5891,8098,Balanced Parents
5892,32314,Fake Vegetarians
5893,43897,Misers
5894,9548,Gamer Parents
5895,28706,Misers
5896,12741,Millenials
5897,15938,Youngsters
5898,16872,Local Folks
5899,21487,Misers
5900,35647,Millenials
5901,44244,Settled Techies
5902,26634,Petters
5903,19362,Settled Techies
5904,40588,Local Folks
5905,36894,Gamer Parents
5906,5080,Petters
5907,21749,Settled Techies
5908,43327,Fake Vegetarians
5909,30582,Local Folks
5910,6066,Gamer Parents
5911,45145,Local Folks
5912,21112,Local Folks
5913,44392,Local Folks
5914,1136,Fake Vegetarians
5915,7749,Local Folks
5916,25215,Stingy Pescatarians
5917,44123,Karens
5918,45885,Misers
5919,3722,Local Folks
5920,30641,Misers
5921,36585,Balanced Parents
5922,22463,Settled Techies
5923,9404,Misers
5924,47637,Local Folks
5925,36844,Balanced Parents
5926,20512,Local Folks
5927,20682,Local Folks
5928,46727,Gamer Parents
5929,24254,Balanced Parents
5930,19178,Local Folks
5931,33094,Petters
5932,6542,Karens
5933,9230,Settled Techies
5934,48189,Fake Vegetarians
5935,13616,Fake Vegetarians
5936,40162,Gamer Parents
5937,2391,Local Folks
5938,48238,Fake Vegetarians
5939,14048,Fake Vegetarians
5940,34125,Settled Techies
5941,26405,Misers
5942,40862,Millenials
5943,13542,Misers
5944,7422,Local Folks
5945,28173,Petters
5946,14091,Gamer Parents
5947,40540,Gamer Parents
5948,16244,Gamer Parents
5949,17737,Settled Techies
5950,1076,Fake Vegetarians
5951,36450,Settled Techies
5952,13779,Local Folks
5953,33175,Settled Techies
5954,44953,Local Folks
5955,21970,Misers
5956,31179,Karens
5957,2978,Misers
5958,2464,Fake Vegetarians
5959,29788,Misers
5960,8595,Karens
5961,8327,Petters
5962,42862,Misers
5963,32408,Misers
5964,40450,Millenials
5965,19832,Millenials
5966,4340,Balanced Parents
5967,4449,Karens
5968,19819,Local Folks
5969,26151,Settled Techies
5970,46406,Fake Vegetarians
5971,48497,Fake Vegetarians
5972,12704,Local Folks
5973,31703,Karens
5974,44103,Gamer Parents
5975,18793,Fake Vegetarians
5976,42309,Balanced Parents
5977,42542,Petters
5978,9431,Misers
5979,38770,Misers
5980,48107,Petters
5981,14601,Local Folks
5982,24230,Gamer Parents
5983,12149,Balanced Parents
5984,28265,Misers
5985,10590,Misers
5986,44584,Petters
5987,5219,Fake Vegetarians
5988,37641,Fake Vegetarians
5989,46018,Fake Vegetarians
5990,20585,Local Folks
5991,41528,Settled Techies
5992,21301,Petters
5993,47903,Millenials
5994,23948,Karens
5995,49173,Gamer Parents
5996,37546,Fake Vegetarians
5997,13197,Petters
5998,23318,Settled Techies
5999,24347,Settled Techies
6000,11549,Petters
6001,35795,Millenials
6002,6169,Petters
6003,24584,Balanced Parents
6004,26914,Gamer Parents
6005,11498,Fake Vegetarians
6006,13717,Settled Techies
6007,40364,Petters
6008,39454,Local Folks
6009,411,Misers
6010,9327,Fake Vegetarians
6011,48471,Balanced Parents
6012,5722,Settled Techies
6013,9313,Settled Techies
6014,3861,Karens
6015,29582,Karens
6016,16972,Balanced Parents
6017,25774,Misers
6018,36028,Balanced Parents
6019,36866,Karens
6020,19881,Petters
6021,42210,Misers
6022,24002,Karens
6023,23874,Local Folks
6024,3705,Millenials
6025,18903,Fake Vegetarians
6026,39308,Gamer Parents
6027,26420,Settled Techies
6028,10375,Petters
6029,17524,Local Folks
6030,27419,Misers
6031,1661,Karens
6032,16314,Misers
6033,48556,Fake Vegetarians
6034,28180,Gamer Parents
6035,16952,Misers
6036,41924,Petters
6037,21538,Fake Vegetarians
6038,24158,Fake Vegetarians
6039,15890,Karens
6040,25789,Misers
6041,36435,Settled Techies
6042,47523,Local Folks
6043,30977,Misers
6044,148,Fake Vegetarians
6045,26156,Settled Techies
6046,35540,Misers
6047,21751,Misers
6048,41628,Misers
6049,30683,Settled Techies
6050,39125,Gamer Parents
6051,29122,Misers
6052,23985,Petters
6053,11412,Local Folks
6054,21453,Local Folks
6055,33913,Balanced Parents
6056,9045,Fake Vegetarians
6057,35633,Local Folks
6058,21324,Misers
6059,25902,Millenials
6060,4975,Misers
6061,29461,Local Folks
6062,10690,Balanced Parents
6063,28417,Fake Vegetarians
6064,24699,Fake Vegetarians
6065,12310,Local Folks
6066,48654,Fake Vegetarians
6067,7291,Fake Vegetarians
6068,1539,Karens
6069,12831,Fake Vegetarians
6070,23262,Fake Vegetarians
6071,39869,Petters
6072,3487,Fake Vegetarians
6073,31074,Fake Vegetarians
6074,11206,Misers
6075,14470,Fake Vegetarians
6076,24337,Fake Vegetarians
6077,48037,Karens
6078,27718,Fake Vegetarians
6079,7024,Fake Vegetarians
6080,11251,Misers
6081,10058,Karens
6082,49790,Karens
6083,41090,Karens
6084,29809,Settled Techies
6085,14735,Fake Vegetarians
6086,36122,Millenials
6087,37816,Stingy Pescatarians
6088,16722,Karens
6089,37784,Settled Techies
6090,2706,Millenials
6091,13032,Youngsters
6092,24513,Local Folks
6093,19659,Gamer Parents
6094,5250,Local Folks
6095,20779,Misers
6096,18933,Misers
6097,23279,Misers
6098,30047,Misers
6099,46957,Local Folks
6100,41177,Misers
6101,31570,Karens
6102,46316,Settled Techies
6103,13682,Karens
6104,35053,Local Folks
6105,10328,Misers
6106,40725,Misers
6107,15696,Gamer Parents
6108,43371,Fake Vegetarians
6109,7518,Misers
6110,27735,Karens
6111,41488,Settled Techies
6112,37375,Misers
6113,38561,Karens
6114,7891,Karens
6115,13476,Local Folks
6116,43650,Gamer Parents
6117,35024,Misers
6118,45124,Fake Vegetarians
6119,37211,Misers
6120,28364,Misers
6121,26631,Karens
6122,37590,Youngsters
6123,7238,Misers
6124,46112,Misers
6125,47257,Misers
6126,621,Fake Vegetarians
6127,45880,Gamer Parents
6128,41623,Settled Techies
6129,41590,Local Folks
6130,48617,Balanced Parents
6131,9423,Millenials
6132,39416,Fake Vegetarians
6133,21499,Misers
6134,35906,Petters
6135,49050,Karens
6136,28983,Fake Vegetarians
6137,19427,Gamer Parents
6138,44618,Settled Techies
6139,37782,Local Folks
6140,11154,Fake Vegetarians
6141,10380,Millenials
6142,29368,Fake Vegetarians
6143,11973,Fake Vegetarians
6144,31974,Gamer Parents
6145,38841,Settled Techies
6146,12019,Karens
6147,49448,Karens
6148,26999,Fake Vegetarians
6149,44505,Gamer Parents
6150,44812,Karens
6151,45508,Millenials
6152,8252,Fake Vegetarians
6153,12499,Fake Vegetarians
6154,15161,Fake Vegetarians
6155,29156,Misers
6156,47256,Fake Vegetarians
6157,21099,Youngsters
6158,33705,Gamer Parents
6159,21319,Fake Vegetarians
6160,16532,Settled Techies
6161,48647,Misers
6162,17868,Misers
6163,30078,Fake Vegetarians
6164,33472,Petters
6165,26850,Gamer Parents
6166,16947,Fake Vegetarians
6167,21240,Fake Vegetarians
6168,8648,Settled Techies
6169,15353,Balanced Parents
6170,36900,Settled Techies
6171,24542,Karens
6172,47186,Fake Vegetarians
6173,15562,Misers
6174,47693,Millenials
6175,22499,Misers
6176,49679,Millenials
6177,38639,Fake Vegetarians
6178,5884,Fake Vegetarians
6179,35641,Stingy Pescatarians
6180,18972,Millenials
6181,10637,Settled Techies
6182,20657,Youngsters
6183,20123,Fake Vegetarians
6184,25578,Fake Vegetarians
6185,40956,Misers
6186,23347,Local Folks
6187,26429,Karens
6188,3267,Gamer Parents
6189,22393,Petters
6190,4509,Balanced Parents
6191,23507,Gamer Parents
6192,41573,Misers
6193,19936,Settled Techies
6194,48256,Settled Techies
6195,5978,Settled Techies
6196,49754,Youngsters
6197,6092,Fake Vegetarians
6198,3706,Fake Vegetarians
6199,19449,Misers
6200,42288,Karens
6201,40837,Misers
6202,18693,Fake Vegetarians
6203,15223,Local Folks
6204,37634,Local Folks
6205,42359,Fake Vegetarians
6206,43001,Gamer Parents
6207,22677,Gamer Parents
6208,45494,Karens
6209,26206,Misers
6210,35353,Gamer Parents
6211,1619,Local Folks
6212,15489,Gamer Parents
6213,24593,Settled Techies
6214,19069,Fake Vegetarians
6215,45120,Misers
6216,19554,Millenials
6217,9943,Balanced Parents
6218,44938,Settled Techies
6219,30427,Petters
6220,46660,Fake Vegetarians
6221,19515,Millenials
6222,15363,Fake Vegetarians
6223,35516,Misers
6224,27377,Balanced Parents
6225,28234,Millenials
6226,2032,Balanced Parents
6227,35143,Local Folks
6228,15997,Gamer Parents
6229,14399,Settled Techies
6230,30745,Misers
6231,19326,Karens
6232,25167,Fake Vegetarians
6233,42724,Misers
6234,20041,Local Folks
6235,31586,Gamer Parents
6236,47805,Fake Vegetarians
6237,30869,Settled Techies
6238,11854,Fake Vegetarians
6239,14613,Karens
6240,47593,Settled Techies
6241,18486,Fake Vegetarians
6242,1220,Gamer Parents
6243,15982,Misers
6244,13185,Misers
6245,46414,Misers
6246,1025,Settled Techies
6247,18773,Balanced Parents
6248,38247,Youngsters
6249,46249,Misers
6250,32940,Settled Techies
6251,17645,Karens
6252,47848,Fake Vegetarians
6253,1249,Millenials
6254,785,Settled Techies
6255,18064,Gamer Parents
6256,11586,Karens
6257,4194,Misers
6258,40767,Settled Techies
6259,13744,Misers
6260,26916,Karens
6261,19879,Misers
6262,5748,Karens
6263,42469,Fake Vegetarians
6264,22039,Karens
6265,15941,Karens
6266,23917,Settled Techies
6267,26869,Settled Techies
6268,47964,Fake Vegetarians
6269,24135,Fake Vegetarians
6270,21792,Misers
6271,21609,Fake Vegetarians
6272,40969,Misers
6273,19689,Misers
6274,11814,Settled Techies
6275,24126,Fake Vegetarians
6276,2832,Settled Techies
6277,38673,Gamer Parents
6278,49353,Settled Techies
6279,18651,Settled Techies
6280,34053,Settled Techies
6281,26871,Petters
6282,34618,Fake Vegetarians
6283,149,Fake Vegetarians
6284,31824,Youngsters
6285,7160,Misers
6286,17156,Misers
6287,12682,Misers
6288,19231,Youngsters
6289,33517,Misers
6290,40283,Settled Techies
6291,1048,Karens
6292,13160,Misers
6293,47661,Misers
6294,11488,Local Folks
6295,44974,Misers
6296,13834,Balanced Parents
6297,28430,Misers
6298,8632,Local Folks
6299,36273,Karens
6300,1422,Misers
6301,10153,Local Folks
6302,21310,Petters
6303,42206,Misers
6304,27867,Balanced Parents
6305,7612,Fake Vegetarians
6306,21027,Fake Vegetarians
6307,8564,Petters
6308,18737,Misers
6309,3537,Balanced Parents
6310,26230,Misers
6311,24727,Misers
6312,28,Local Folks
6313,26326,Local Folks
6314,9080,Misers
6315,2012,Local Folks
6316,563,Settled Techies
6317,4311,Gamer Parents
6318,40637,Fake Vegetarians
6319,22064,Balanced Parents
6320,45048,Settled Techies
6321,35578,Fake Vegetarians
6322,39637,Karens
6323,15479,Misers
6324,2322,Millenials
6325,42042,Misers
6326,504,Misers
6327,46323,Petters
6328,49853,Gamer Parents
6329,12378,Fake Vegetarians
6330,27442,Petters
6331,28921,Balanced Parents
6332,33981,Millenials
6333,32284,Petters
6334,16905,Local Folks
6335,22514,Settled Techies
6336,41726,Stingy Pescatarians
6337,3168,Fake Vegetarians
6338,48937,Fake Vegetarians
6339,31670,Fake Vegetarians
6340,32189,Petters
6341,34725,Misers
6342,7766,Karens
6343,12052,Fake Vegetarians
6344,6433,Fake Vegetarians
6345,12134,Petters
6346,34486,Petters
6347,3522,Balanced Parents
6348,21893,Gamer Parents
6349,17118,Millenials
6350,8738,Fake Vegetarians
6351,43900,Petters
6352,43101,Settled Techies
6353,976,Petters
6354,10807,Misers
6355,22555,Gamer Parents
6356,36968,Youngsters
6357,1370,Millenials
6358,10642,Misers
6359,48575,Petters
6360,2364,Petters
6361,9060,Petters
6362,13363,Settled Techies
6363,19346,Fake Vegetarians
6364,41238,Settled Techies
6365,8129,Fake Vegetarians
6366,1645,Settled Techies
6367,2671,Petters
6368,26017,Karens
6369,109,Misers
6370,34627,Misers
6371,36729,Misers
6372,44127,Fake Vegetarians
6373,14059,Misers
6374,33157,Karens
6375,31284,Gamer Parents
6376,38150,Settled Techies
6377,6262,Fake Vegetarians
6378,13473,Karens
6379,26299,Karens
6380,9317,Gamer Parents
6381,2275,Settled Techies
6382,16971,Settled Techies
6383,48662,Balanced Parents
6384,19390,Gamer Parents
6385,28278,Local Folks
6386,21309,Misers
6387,46386,Balanced Parents
6388,16191,Petters
6389,37607,Fake Vegetarians
6390,43443,Gamer Parents
6391,5165,Karens
6392,45998,Petters
6393,6792,Settled Techies
6394,31780,Settled Techies
6395,33934,Fake Vegetarians
6396,31806,Gamer Parents
6397,30071,Youngsters
6398,5115,Gamer Parents
6399,39741,Petters
6400,7009,Gamer Parents
6401,10029,Millenials
6402,47809,Gamer Parents
6403,19591,Karens
6404,139,Misers
6405,8,Petters
6406,1398,Karens
6407,6036,Local Folks
6408,23007,Youngsters
6409,12421,Gamer Parents
6410,24674,Settled Techies
6411,20842,Gamer Parents
6412,21891,Settled Techies
6413,31981,Misers
6414,10909,Balanced Parents
6415,32099,Local Folks
6416,43832,Gamer Parents
6417,19502,Karens
6418,48355,Misers
6419,33300,Gamer Parents
6420,13067,Petters
